probability,id,label
0.9712558,6148,1
0.017889015,3282,0
0.9961358,5613,1
0.98091036,10847,1
0.051929988,11891,0
0.028141823,2473,0
0.06645043,12137,0
0.110542834,12244,0
0.8763002,214,1
0.100449085,12325,0
0.9522755,3095,1
0.85859746,3416,1
0.93611926,1599,1
0.11519763,11424,0
0.9753141,7500,1
0.9087402,5662,1
0.92693335,2927,1
0.20089343,2151,0
0.003064681,10362,0
0.9419872,3426,1
0.94738275,1728,1
0.0020800538,11413,0
0.48900825,9568,0
0.0022723377,2029,0
0.83293766,2984,1
0.43060115,8790,0
0.82967293,11816,1
0.0024827719,5921,0
0.0043447018,3652,0
0.99883807,10777,1
0.0006499918,9575,0
0.9951786,146,1
0.0030778474,10439,0
0.042428754,104,0
0.5075827,11167,1
0.024866633,9359,0
0.9730055,5658,1
0.98894024,2626,1
0.40203148,2524,0
0.007695526,2649,0
0.0001655519,9399,0
0.9380206,2671,1
0.9256825,4867,1
0.101528585,11369,0
0.9565623,12026,1
0.8448577,934,1
0.0009379145,9763,0
0.9996315,8789,1
0.9684208,9931,1
0.012294925,10515,0
0.5813131,2764,1
0.99774617,6038,1
0.9903337,12005,1
0.97431815,10339,1
0.0006007552,7155,0
0.98747563,7130,1
0.033720255,7222,0
0.97037756,2777,1
0.8244213,9395,1
0.0012616217,5949,0
0.0027047112,3231,0
0.16229407,4012,0
0.4758734,6451,0
0.972615,2459,1
0.0075328685,4687,0
0.00012829952,37,0
0.0071303793,11573,0
0.21489897,9601,0
0.5002431,12042,1
0.6418658,6373,1
0.982739,6839,1
0.00198856,7808,0
0.99894166,9947,1
0.0035393536,5903,0
0.7414676,858,1
0.99896836,6105,1
0.004568865,6204,0
0.42346287,9796,0
0.031353686,6743,0
0.99436164,10892,1
0.007159995,12220,0
0.018229308,6785,0
0.86049426,2297,1
0.98381686,593,1
0.043158084,4112,0
0.16747004,5816,0
0.13782173,5907,0
0.0005814433,8558,0
0.0016992092,3475,0
0.00012433529,7753,0
0.090897955,9868,0
0.57816446,6614,1
0.46727008,9576,0
0.9924661,3952,1
5.2854914e-05,11742,0
0.014134948,10533,0
0.9904661,8219,1
0.0195826,8443,0
0.039999604,11447,0
0.12271792,4500,0
0.9979944,12012,1
0.5807533,7605,1
0.0023328364,847,0
0.99731815,12235,1
0.62360513,5558,1
0.214659,2615,0
0.9999188,11310,1
0.99949765,6824,1
0.00014400177,5329,0
0.055305593,9566,0
0.94182706,2702,1
0.046335142,3994,0
0.9962473,9521,1
0.9993942,1573,1
0.5206396,12463,1
8.156896e-05,10218,0
0.97145593,4416,1
0.0028670132,1500,0
0.039542913,1550,0
0.001928091,6299,0
0.9765055,7820,1
0.5660522,7072,1
0.9781025,12051,1
0.0009561895,5028,0
0.65256804,1771,1
0.0075483657,7958,0
0.99983644,10315,1
0.8730675,10105,1
0.7415593,11818,1
0.9948654,12369,1
0.0010027885,6300,0
0.95887506,2046,1
0.0007814765,2208,0
0.78821886,1810,1
0.99369705,7914,1
0.95312417,656,1
0.99711347,9140,1
0.3891732,6946,0
0.8384523,6965,1
0.99294794,984,1
0.02376048,8652,0
0.89774853,10425,1
0.013653904,5576,0
0.9995431,8775,1
0.0013829768,2341,0
0.979515,12282,1
0.78894436,1045,1
0.02226299,4900,0
0.038080394,843,0
0.9821627,8815,1
0.00037773876,10088,0
0.03885302,8949,0
0.99994206,10755,1
0.9989372,3722,1
0.21042621,8656,0
0.030455392,9888,0
0.005826085,5027,0
0.16533637,3382,0
0.023234844,6205,0
0.08615273,8427,0
0.9887024,4539,1
0.13837212,830,0
0.9990127,555,1
0.99615693,6955,1
0.15214342,4638,0
0.008177619,10657,0
0.999734,229,1
0.028178126,9068,0
0.0003002798,12455,0
0.0001877575,804,0
0.99977785,3157,1
0.9685478,8827,1
0.99040973,12096,1
0.4150569,6173,0
0.015054077,689,0
0.9930248,1950,1
0.028888911,3428,0
0.99517614,7903,1
0.011200726,12034,0
0.9999798,10998,1
0.0034846077,2640,0
0.7931314,10462,1
0.99358374,3375,1
0.9790693,10857,1
0.7739567,5630,1
0.00044918997,2672,0
0.6572558,4246,1
0.9001622,1908,1
0.9566288,5943,1
0.8069712,8974,1
0.99995756,8486,1
0.99129856,3116,1
0.9985044,11958,1
0.42330584,11256,0
0.0009849668,1862,0
0.9977635,12332,1
0.70446867,1902,1
0.0016056999,9790,0
0.9997764,5765,1
0.39577404,10457,0
0.76501083,7449,1
0.997494,10297,1
0.9993745,5689,1
0.49609414,3673,0
0.0144176185,8111,0
0.001052171,11499,0
0.97293717,7493,1
0.75640565,10119,1
0.74176776,5357,1
0.99972975,250,1
0.9959247,8412,1
0.11924284,7801,0
0.81083375,11097,1
0.00036172866,5775,0
0.031525344,10224,0
0.039112102,3137,0
0.02839608,5659,0
0.0099158585,754,0
0.01601997,11243,0
0.0005674064,8315,0
0.25034404,976,0
0.999164,5101,1
0.9792094,7314,1
0.08404139,1104,0
0.6959075,4726,1
0.8250459,7898,1
0.16476437,768,0
0.89148337,7518,1
0.9895409,12422,1
0.9792865,10449,1
0.00067233935,11110,0
0.9565136,5451,1
0.06593573,6472,0
0.010883272,9178,0
0.062980294,4481,0
0.9832921,5808,1
4.4703484e-06,5859,0
0.95828533,98,1
0.00070250034,5255,0
0.2083469,7312,0
0.03355256,3185,0
0.015401397,5184,0
0.01961675,10603,0
0.99579144,3811,1
0.98422396,1577,1
0.14649495,1206,0
0.008374024,10538,0
0.8139019,5578,1
0.88337505,2677,1
0.00853166,8662,0
0.95031786,3195,1
0.36766392,4256,0
0.03592637,11662,0
0.84825313,8671,1
0.95207393,3664,1
0.3589504,10070,0
0.006542611,12295,0
0.19997539,1357,0
0.9970897,9249,1
0.9930461,2428,1
0.21993141,2922,0
0.9992524,9934,1
0.6096973,5050,1
0.9959125,11340,1
0.0124231875,2933,0
0.9860664,848,1
0.0008787811,4156,0
8.326769e-05,7385,0
0.97913146,2801,1
0.6531721,6719,1
0.57533395,1458,1
0.06579477,7411,0
0.00013479083,4608,0
0.93102306,5470,1
0.7805435,5314,1
0.9963147,5527,1
0.109066986,12171,0
0.88745,3028,1
0.0031518042,454,0
0.9998091,4467,1
0.19171163,7483,0
0.4511344,2026,0
0.91138667,12060,1
0.8552507,866,1
0.01170817,5037,0
0.94461256,8725,1
0.98789585,7946,1
0.025124984,6892,0
0.08913387,5502,0
0.9923511,176,1
0.9637211,7911,1
0.85120046,10583,1
0.9208833,9524,1
0.96462417,10969,1
0.99822915,12392,1
0.0047652423,5865,0
0.98524535,10983,1
0.4000241,2071,0
0.38590455,6391,0
0.99996066,1373,1
0.04864857,11594,0
0.35984072,12429,0
0.9944699,11626,1
0.002651343,10813,0
0.71505344,8578,1
0.16664542,10093,0
0.6407352,4198,1
0.96034014,7123,1
0.97327185,1157,1
0.006477207,8894,0
0.9982319,10073,1
0.011106044,1548,0
0.9178759,1762,1
0.015732586,10132,0
0.7588731,9814,1
0.6900501,12002,1
0.0010139892,5679,0
0.9988863,12009,1
0.021824647,1664,0
0.004200512,6917,0
0.21563946,10276,0
0.9996221,8559,1
0.027884811,10112,0
0.0010845959,11666,0
0.00436607,9120,0
0.41457367,2496,0
0.01588735,11842,0
0.99808216,9241,1
8.4251165e-05,11563,0
0.0016785264,10915,0
0.9594685,9766,1
0.0024125918,3847,0
0.9729522,8708,1
0.99925727,1939,1
0.004466359,5286,0
0.9807513,534,1
0.006190567,11129,0
0.0032586455,6626,0
0.1048238,4503,0
0.9999562,11062,1
0.9982511,3032,1
0.6809375,2388,1
0.7181507,8216,1
0.011443675,3040,0
0.99453926,3761,1
0.9999776,6125,1
0.9094302,9054,1
0.83763283,3287,1
0.0058340556,4005,0
0.70086646,10429,1
0.042293515,10018,0
0.24806918,4017,0
0.00053307414,2630,0
0.060186982,3263,0
0.9999875,1516,1
0.09655231,6181,0
0.6040487,3760,1
0.0081909895,8093,0
0.004516959,11124,0
0.0006047785,6565,0
0.0069987993,9192,0
0.011609322,2152,0
0.98951435,12013,1
0.07630577,6335,0
0.9064961,7457,1
0.071086936,7871,0
0.18560274,5057,0
0.998561,11312,1
0.033361405,1889,0
0.9999888,12470,1
0.0029312372,9499,0
0.018521935,2411,0
0.0007596314,168,0
0.11048499,7377,0
0.44559443,6097,0
0.9993156,956,1
0.036439724,11336,0
0.9566033,11488,1
0.5104923,12236,1
0.99987566,4464,1
0.05370915,2183,0
0.36266273,8508,0
0.8591764,12488,1
0.0764133,3560,0
0.99671465,2931,1
0.98013544,11586,1
0.9998158,69,1
0.026582927,11691,0
0.80186033,3396,1
0.0033509135,6143,0
0.00063552917,5544,0
0.93635815,7127,1
0.99969673,2457,1
0.93487895,3,1
0.14494574,8514,0
0.9915501,9069,1
0.013571958,3541,0
0.5547296,5648,1
0.9876554,1327,1
0.0017282367,12441,0
0.038911223,8568,0
0.75615776,4065,1
0.6748755,4221,1
0.9925643,5238,1
0.0006298125,6913,0
0.12557115,12072,0
0.9366166,569,1
0.99881124,5061,1
0.15954803,2872,0
0.07647001,1303,0
0.007430961,4183,0
0.65791434,9986,1
0.002796322,8726,0
0.0009836257,5621,0
0.0047395825,4695,0
0.0063536763,2639,0
0.99982387,6907,1
0.9748289,6046,1
0.33050168,10128,0
0.43017498,12133,0
0.069569826,11118,0
0.984501,11155,1
0.0050753276,9097,0
0.76402116,11194,1
0.0064501036,537,0
0.045441445,1885,0
0.5805312,9301,1
0.0056898594,5260,0
0.9977864,1470,1
0.998276,6079,1
0.0019945502,7761,0
0.070563346,3737,0
0.1670743,978,0
0.9004965,690,1
0.00031757355,6149,0
0.054356165,7397,0
0.03804631,1438,0
0.00061551615,2231,0
0.99939346,1376,1
0.9960788,1630,1
0.2030327,4298,0
0.09017564,1137,0
4.87864e-05,6380,0
0.8772025,12316,1
0.998356,6651,1
0.7888186,9727,1
0.0002606511,5312,0
0.99997103,1242,1
0.0009762347,4425,0
0.51332825,1292,1
0.99396175,835,1
0.8739911,4401,1
0.82935333,298,1
0.0036492033,2999,0
0.93170416,6273,1
0.8835394,1319,1
0.46637848,1708,0
0.7721966,6684,1
0.99133635,8319,1
0.91032803,11628,1
0.83711445,3365,1
0.25998798,5695,0
0.8860743,3928,1
0.97998774,8729,1
0.59129757,10453,1
0.99606174,11346,1
0.086388074,3936,0
0.8995924,1105,1
0.559605,11605,1
2.127421e-05,441,0
0.3120826,6311,0
0.9941987,6822,1
0.9958374,9941,1
0.0021193922,8359,0
0.006535679,5206,0
0.9997704,5465,1
0.9996021,1356,1
0.1948098,3549,0
0.00018912554,7712,0
0.97619104,3882,1
0.00019735224,3220,0
0.027722565,8866,0
0.44165856,5300,0
0.8093852,3384,1
0.002065248,9902,0
0.9890392,1925,1
0.00031875353,10873,0
0.99917924,9537,1
0.013109565,7513,0
0.99044746,4799,1
0.000551641,6571,0
0.989733,10432,1
0.99374473,240,1
0.9957293,7807,1
0.002253145,4922,0
0.9994271,5402,1
0.9996623,8444,1
0.15326972,5517,0
0.7992216,11756,1
0.12905674,9028,0
0.060577497,8462,0
0.2186416,5937,0
0.016092539,7023,0
0.68275833,9426,1
0.114645034,11351,0
0.60275364,1077,1
0.031574905,10012,0
0.029085219,9898,0
0.9354471,6051,1
0.99994034,10332,1
0.044379935,9752,0
0.7678218,1093,1
0.9262822,8019,1
0.06377165,7194,0
0.99293035,2684,1
0.99807835,3960,1
0.99620336,1207,1
0.0060578883,9041,0
0.9992411,7520,1
0.85717773,6859,1
0.34570825,988,0
0.9007498,8323,1
0.9972463,1096,1
0.041867048,2087,0
0.33357805,8490,0
0.9964619,2222,1
0.00012895558,7795,0
0.0049504656,6939,0
0.17105451,3916,0
0.9697869,5157,1
0.6669478,1443,1
0.9943032,2186,1
0.15684336,1854,0
0.90274894,9448,1
0.00022882223,1324,0
0.98350143,946,1
0.9942194,8947,1
0.042898357,10827,0
0.984648,8548,1
0.97325504,8892,1
0.13055158,6320,0
0.98491305,7765,1
0.053943586,4193,0
0.061328255,2323,0
0.15590452,1754,0
0.99650407,12082,1
0.0006269433,7743,0
0.99477684,7461,1
0.00046047568,11196,0
0.02638778,2076,0
0.1356135,1168,0
0.8274359,3520,1
0.11235905,6970,0
0.54939497,11410,1
0.0038498938,10194,0
0.9020817,7327,1
0.9939208,11815,1
0.89174837,1990,1
0.050469283,8232,0
0.9932633,9202,1
0.9998915,4049,1
0.99663615,11920,1
0.046333402,10358,0
0.90389824,1940,1
0.9979652,4554,1
0.9997558,2196,1
0.099226266,4399,0
0.99904877,5858,1
0.00041347742,9137,0
0.9868394,6738,1
0.03258205,3667,0
0.052773982,8450,0
0.9924811,3037,1
0.0018462911,6705,0
0.5224963,8236,1
0.056745794,12428,0
0.7294358,4791,1
0.8845743,6883,1
0.0043438375,5272,0
0.08324319,6977,0
0.9993806,4826,1
0.9976117,12208,1
0.04410228,10823,0
0.99837786,8817,1
0.9248401,8263,1
0.9972754,277,1
0.96286255,5513,1
0.062005956,12297,0
0.9878079,11833,1
0.96150357,5243,1
0.1833212,3654,0
0.014956616,4291,0
0.037476897,7095,0
0.0009238422,272,0
0.9947862,6845,1
0.0039362907,10398,0
0.9839594,8596,1
0.00039297342,12065,0
0.008340269,1738,0
0.9988829,11322,1
0.071915254,577,0
0.32122642,196,0
0.9967438,3323,1
0.976308,6248,1
0.98199373,11790,1
0.9930928,3244,1
0.9910698,8380,1
0.007535726,8593,0
0.04951921,11498,0
0.0069838464,7915,0
0.7384151,9604,1
0.2227883,9638,0
0.9999978,2334,1
0.009561837,3352,0
0.04190135,4863,0
0.14114574,3197,0
0.019075243,4149,0
0.0002918093,1293,0
0.5324197,8441,1
0.043127533,1712,0
0.51686376,3304,1
0.99795985,2126,1
0.9563066,5975,1
0.0011342466,202,0
0.8938166,1938,1
0.55492073,8265,1
0.16714409,5486,0
0.9385376,9233,1
0.9736977,7803,1
0.009111792,3647,0
0.99427646,12112,1
0.91207975,4847,1
0.9237102,5130,1
0.9918841,10601,1
0.90851384,9013,1
0.99648714,11934,1
0.66106147,3619,1
0.008918881,6189,0
0.116440386,8524,0
0.9463665,7228,1
0.0012339652,10586,0
0.97417915,9493,1
0.9754987,4341,1
0.7431017,6085,1
0.0063303113,2696,0
0.53713197,6528,1
0.07337245,10325,0
0.7057555,10357,1
0.01261381,7170,0
0.9974076,12459,1
0.9993401,845,1
0.7608984,8850,1
0.98381054,4976,1
0.9530432,242,1
0.0052888095,7992,0
0.5886562,7841,1
0.00043419003,4150,0
0.9192781,10058,1
0.83099186,2972,1
0.996112,3378,1
0.9995214,12120,1
0.8687198,6653,1
3.451526e-05,4961,0
0.9906618,9177,1
0.13219571,11040,0
0.031604126,185,0
0.03508611,8173,0
0.11447945,1192,0
0.89315164,257,1
0.11629221,5364,0
0.9802631,10046,1
0.034266114,6209,0
0.98595154,10896,1
0.7658839,8839,1
0.94597274,7647,1
0.0077856514,4047,0
0.9964445,3196,1
0.25029558,5922,0
0.041369323,9203,0
0.9999808,7036,1
0.8161279,11867,1
4.1460346e-05,274,0
0.0021471083,8576,0
0.0050133467,8040,0
0.9626645,9135,1
0.75330466,4927,1
0.09837115,10637,0
0.52260244,9405,1
0.2363382,1364,0
0.9986023,5493,1
0.9593739,12228,1
0.0074589318,10240,0
0.0032031073,8318,0
0.002122141,3199,0
0.9681779,3269,1
0.96781856,7291,1
0.034523256,11190,0
0.029975295,5356,0
0.9082321,8110,1
0.6383102,3453,1
0.4298518,2571,0
0.7747979,10704,1
0.008061409,10,0
0.6984659,8868,1
0.999992,4251,1
0.7249588,12037,1
0.021139346,11207,0
0.2864095,11558,0
0.9513726,1131,1
0.9884787,833,1
0.33056188,7025,0
0.96035665,12186,1
0.9982544,11033,1
0.0035538375,9455,0
0.996593,7536,1
0.9998381,4685,1
0.92254734,8108,1
0.9667916,9829,1
0.0068320036,6243,0
0.073702246,11324,0
0.58843195,3990,1
0.9935883,1619,1
0.026960915,8149,0
0.04656709,1579,0
0.27626377,2929,0
0.6448293,774,1
0.00024746422,3983,0
0.94740844,4816,1
0.99752593,11426,1
0.054317713,2219,0
0.9995924,5328,1
0.009454131,116,0
0.99935293,12303,1
0.0022687316,999,0
0.8726407,1910,1
0.00039191585,2687,0
0.9641199,11521,1
0.98343176,5519,1
0.012685865,7154,0
0.995815,7524,1
0.0006870535,1118,0
0.90110964,3138,1
0.9938644,4980,1
0.0017054975,6669,0
0.9535972,4989,1
0.016607374,10835,0
0.0046369135,1834,0
0.2976249,10977,0
0.934265,1037,1
0.61121076,10822,1
0.665835,8050,1
0.99998677,10564,1
0.9992235,11309,1
0.9650554,8878,1
0.60120106,2441,1
0.97273636,11844,1
0.90164214,4654,1
0.093572825,1741,0
0.00037783384,622,0
0.018065423,6488,0
0.057771772,3890,0
0.0957495,3691,0
0.00017797947,6013,0
0.9975481,7407,1
0.60081416,2540,1
0.9953343,5071,1
0.9976463,159,1
0.021005772,6458,0
0.9878499,10094,1
0.50501627,1414,1
0.9990921,8637,1
0.022449909,12194,0
0.9987083,5592,1
0.9977429,12172,1
0.99998605,1644,1
0.10456973,7627,0
0.06084746,10477,0
0.79627454,518,1
0.9652841,2787,1
0.40026385,1547,0
0.9958306,3338,1
0.25482884,11744,0
0.0011452913,7690,0
0.9996362,1010,1
0.16898513,386,0
0.15170541,716,0
0.0017039776,12485,0
0.58934385,7906,1
0.0003066361,10083,0
0.85114884,8205,1
9.4652176e-05,7485,0
0.61056256,7034,1
0.98087883,427,1
0.047310114,3005,0
0.06655058,2909,0
0.005203031,1929,0
0.7768283,5225,1
0.99077165,8788,1
0.8938002,8638,1
0.69552106,10456,1
0.99845433,4472,1
0.00016375628,4907,0
0.9309538,2121,1
0.00046768785,6152,0
0.0068286955,3686,0
0.014285058,10528,0
0.963974,6761,1
0.996718,7068,1
0.8036253,282,1
0.97881997,1074,1
0.0067622233,8391,0
0.05124741,1309,0
0.01235956,6765,0
0.0022100925,12066,0
0.97605705,12277,1
0.19515987,11221,0
0.99195087,6539,1
0.00035479665,3666,0
0.0011437833,11779,0
0.9776356,4630,1
0.0109188855,5480,0
0.12289965,7278,0
0.0029680133,5743,0
0.005998522,3889,0
0.9967964,9607,1
0.11688359,1729,0
0.99755186,9148,1
0.38901532,8063,0
0.0002954277,4877,0
0.49115056,9082,0
0.999094,5580,1
0.98236775,11139,1
0.9617249,3479,1
0.037127644,9444,0
0.88046354,7653,1
0.034263164,2646,0
0.85534495,7503,1
0.0013045967,6736,0
0.84531635,4050,1
0.8505516,4131,1
0.97595245,6128,1
0.31458202,11268,0
0.9866948,5809,1
0.12942468,6818,0
0.7486498,105,1
0.012467365,6339,0
0.69216716,3837,1
0.93068004,607,1
0.9580151,2697,1
0.36472788,4041,0
0.028770983,7488,0
8.249283e-05,10754,0
0.020239174,2850,0
0.6947477,3969,1
0.20434755,6362,0
0.7286691,11846,1
0.9998122,2543,1
0.0006907715,9400,0
0.99101067,11395,1
0.93981016,10282,1
0.8060495,4239,1
0.010521621,6697,0
0.029542714,5839,0
0.002695769,11390,0
0.9927188,6084,1
0.043854237,10182,0
0.0715296,3821,0
0.99887854,8888,1
0.99963146,4255,1
0.9994441,9708,1
0.0064221458,4670,0
0.47939643,12173,0
0.35466844,571,0
0.92843616,4541,1
0.99866986,3434,1
0.9309276,5640,1
0.95218736,3441,1
0.056499094,8042,0
0.26917434,10375,0
0.8836541,7725,1
0.10743606,9928,0
0.7793314,12155,1
0.7934534,8479,1
0.8800366,6108,1
0.50757027,7356,1
0.98610526,6042,1
0.98523766,10271,1
0.019620523,7742,0
0.010596168,2688,0
0.007824898,5125,0
0.013157937,5296,0
0.99801755,4043,1
0.00045499206,11668,0
0.18206054,3246,0
0.8708372,782,1
0.027291298,8253,0
0.75020623,419,1
0.2178796,7564,0
0.9915118,2950,1
0.9938519,7628,1
0.9764984,4107,1
0.9061723,7845,1
0.0949412,2818,0
0.98269,1395,1
0.0016816355,12218,0
0.00035408427,465,0
0.011487951,3944,0
0.01689881,2165,0
0.56144685,1423,1
0.08318469,237,0
0.9946882,9136,1
0.0038890839,35,0
0.66269493,2117,1
0.99981844,1427,1
0.058755994,11794,0
0.99984014,2520,1
0.9644366,9784,1
0.9387294,4144,1
0.9674085,6242,1
0.99054855,5052,1
0.3930309,8984,0
0.015940666,7784,0
0.0066356957,3389,0
0.01343447,3320,0
0.32519743,5825,0
0.09355399,9363,0
0.04252088,2463,0
0.0063855946,4263,0
0.9656846,3961,1
0.99312294,1248,1
0.15740815,10798,0
0.22825553,4743,0
0.9498728,608,1
0.43221968,5362,0
0.95420575,353,1
0.9989986,1761,1
0.035280462,3840,0
0.99392766,11997,1
0.8679824,6630,1
0.004499495,11377,0
0.9938195,10565,1
0.9998184,2581,1
0.004113704,9593,0
0.991271,5985,1
0.98258936,4317,1
0.6583806,4132,1
0.08353509,3087,0
0.9964485,10600,1
0.27950427,3098,0
0.112412035,4038,0
0.30835518,9029,0
0.99942577,3470,1
0.9407253,11420,1
0.7728008,2758,1
0.99969196,7956,1
0.11028755,5023,0
0.0036653578,6179,0
0.69296765,5760,1
0.033186585,11119,0
0.9992027,1216,1
0.9972705,12461,1
0.99817026,8201,1
0.9982262,2926,1
0.99613154,8539,1
0.4798294,4505,0
0.0009183493,4444,0
0.99461704,10247,1
0.012654066,7863,0
0.13499486,11067,0
0.9909619,8332,1
0.2767366,6211,0
0.99990314,2122,1
0.057947993,205,0
0.023457259,1073,0
3.9428473e-05,2810,0
0.992673,3482,1
0.27434036,8781,0
0.98970234,10502,1
0.9990798,4282,1
0.0102817435,4197,0
0.20840581,7451,0
0.32546753,5910,0
0.9456792,11241,1
0.44614184,10816,0
0.8994749,5828,1
0.9612261,3713,1
0.99731696,12052,1
0.8084094,5198,1
0.0019768775,1256,0
0.95745224,7717,1
0.9976279,3585,1
0.8611272,9965,1
0.8084812,7577,1
0.3317953,3431,0
0.0010492002,12047,0
0.94956565,5827,1
0.035502985,7005,0
0.03354606,3153,0
0.039071083,2655,0
0.34945947,1024,0
0.97736084,7406,1
0.011950016,11330,0
0.01836142,8957,0
0.20744246,7682,0
0.008845359,5682,0
0.8721856,2813,1
0.98986316,11286,1
0.17380443,10647,0
0.9787179,3114,1
0.0009222228,12227,0
0.969165,884,1
0.993808,7998,1
0.01324892,11414,0
0.99788284,5150,1
0.004027486,1731,0
0.97175133,11645,1
0.9922357,6580,1
0.9997007,1773,1
0.94721043,10785,1
0.9744182,2083,1
0.4115803,10536,0
0.997299,403,1
0.9955577,473,1
0.99970263,590,1
0.9881656,8031,1
0.008747104,3861,0
0.99381256,11023,1
0.99935734,8920,1
0.43508998,11495,0
0.99980545,950,1
0.98584056,11650,1
0.9908581,10804,1
0.9792619,3160,1
0.9783565,5629,1
0.39742485,5833,0
0.9435494,2038,1
0.99934727,5118,1
0.13038155,524,0
0.9934795,3143,1
0.1451001,11639,0
0.024495622,6746,0
0.14420423,11971,0
0.99989974,11248,1
0.74018353,5694,1
0.029808313,7979,0
0.9989692,4126,1
2.1278858e-05,2715,0
0.9622378,12329,1
0.10844052,3815,0
0.08803126,8210,0
0.0801426,1770,0
0.0039183097,9163,0
0.9676669,10966,1
0.99714977,94,1
4.9759503e-05,8555,0
0.09820784,5835,0
0.99835616,5554,1
0.017118603,10527,0
0.99922144,2040,1
0.82434195,5958,1
0.004601836,2670,0
0.97409356,12443,1
0.64570266,11762,1
0.9970748,12477,1
0.0019271374,2499,0
0.00040067238,7686,0
0.12794946,1001,0
0.97399944,3967,1
0.0012402176,1176,0
0.94047016,2129,1
0.008216432,3743,0
0.9158056,9664,1
0.9161904,4526,1
0.0618442,310,0
0.68492806,5268,1
0.12026629,5316,0
0.9901165,8243,1
0.19574666,5781,0
0.96954066,9253,1
0.9999994,12249,1
0.0018933826,4495,0
0.88340926,5492,1
0.00206115,6011,0
0.19311172,14,0
0.8063625,2229,1
0.7853683,3980,1
0.015634716,5341,0
0.0014190376,881,0
0.06565601,5540,0
0.061016202,8168,0
0.17843029,7610,0
0.9732672,10844,1
0.07243806,9853,0
0.758765,9526,1
0.045170665,10069,0
0.9801135,12113,1
0.70260584,12007,1
0.9362989,7073,1
0.9244514,11334,1
0.9810151,5862,1
0.058530945,2168,0
0.0023725857,1992,0
0.9755217,8419,1
0.0070970654,11751,0
0.9820678,12163,1
0.8909618,9989,1
0.9835574,1632,1
0.9968974,5824,1
0.014845878,10336,0
0.06351727,10074,0
0.0035408796,11950,0
0.9035726,325,1
0.43167797,8544,0
0.9999734,9867,1
0.009882333,11135,0
0.42878884,1790,0
0.0010216468,3205,0
0.0021595657,7703,0
0.00036376715,5122,0
0.001971215,1869,0
0.8797244,2361,1
0.6262317,12229,1
0.99887884,4439,1
0.9749782,3941,1
0.9989054,7119,1
0.9905167,2659,1
0.006661304,10308,0
0.96710527,757,1
0.0049636555,9219,0
0.9163207,7660,1
0.044184025,3106,0
0.66133744,2645,1
0.990057,7374,1
0.9988668,2945,1
0.0076138973,5109,0
0.01121971,8034,0
0.03223449,1425,0
0.0054572523,10273,0
0.24550134,11624,0
0.0312939,8994,0
0.9472011,7462,1
0.8811691,5912,1
0.013184892,3268,0
0.66786885,7106,1
0.9991473,6428,1
0.004701812,2637,0
0.75612056,10973,1
0.96962136,509,1
0.020845294,682,0
0.00010916591,10475,0
0.16894597,5232,0
0.019723237,2503,0
0.62218124,2804,1
0.90465224,1122,1
0.0033593774,10789,0
0.9802192,9976,1
0.07953231,4513,0
0.9917464,10581,1
0.99875796,6663,1
0.8129874,3427,1
0.035739433,10796,0
0.64108884,12383,1
0.0041151643,4279,0
0.9996552,11955,1
0.0007993877,4019,0
0.952937,1504,1
0.008046418,3207,0
0.004463494,2967,0
0.005040586,4761,0
0.9985837,6462,1
0.97128516,11423,1
0.008926646,5564,0
0.0048776576,4158,0
0.0010808927,3856,0
0.0038696537,5861,0
0.9990932,9671,1
0.55153614,11484,1
0.8871809,3632,1
0.73627454,8940,1
0.9819007,4259,1
0.96126443,10148,1
0.70291716,6962,1
0.9999813,8864,1
0.80378085,7184,1
0.0037737787,8167,0
0.51570874,4652,1
0.27535555,11011,0
0.8344811,2198,1
0.00080038595,6498,0
0.0011707804,5674,0
0.8037864,7292,1
0.99993217,2487,1
0.00069478154,2736,0
0.99456763,6675,1
0.005547911,2113,0
0.9939459,7591,1
0.954761,9304,1
0.9983001,4984,1
0.0008879602,11446,0
0.0021918416,10461,0
0.37825888,6475,0
0.01759195,1323,0
0.95950544,4724,1
0.015567241,9299,0
0.028272215,1700,0
0.10949488,3233,0
0.9992094,9336,1
0.11925122,4721,0
0.006639272,2750,0
0.18385798,6951,0
0.035053343,5283,0
0.9869389,8139,1
0.99871516,5739,1
0.9959767,6230,1
0.79747975,86,1
0.9220258,9275,1
0.1426719,1750,0
0.5645562,8550,1
0.04213288,1247,0
0.96984494,7644,1
0.0012648694,11,0
0.0022712853,10250,0
0.3325654,3093,0
0.9965944,730,1
0.992969,5780,1
0.9680291,2772,1
0.073467046,1792,0
0.8665757,11349,1
0.87875235,6340,1
0.7775605,6260,1
0.60944116,3662,1
0.09288884,961,0
0.8507922,4912,1
0.99848986,11647,1
0.98235947,7728,1
0.71834207,7796,1
0.19433443,5583,0
0.99919426,4073,1
0.002446711,8930,0
0.96107596,7260,1
0.94616956,11760,1
0.08462879,1467,0
0.053022176,3167,0
0.9907695,10712,1
0.051745594,7432,0
0.9059283,8269,1
0.2563303,4057,0
0.30951744,2761,0
0.9999589,4988,1
0.060205013,7729,0
0.9225743,10246,1
0.9984151,9396,1
0.36527616,3590,0
0.0012322962,580,0
0.00039550662,3474,0
0.82083464,10577,1
0.98833066,7142,1
0.0009017885,699,0
0.54609895,9348,1
0.999346,5224,1
0.00026051907,564,0
0.8207538,1677,1
0.9986755,4083,1
0.9833763,3292,1
